id_laporan;skpd;kategori;waktu_masuk;waktu_selesai;selisih_hari;status;Kota/Kabupaten
QL001229074;KELURAHAN CILANDAK BARAT;Gangguan ketenteraman dan ketertiban;2019-02-05;2019-02-05;0;complete;Jakarta Selatan
QL001229075;KELURAHAN CILANDAK BARAT;Sampah;2019-02-05;2019-02-05;0;complete;Jakarta Selatan
QL001229076;KELURAHAN CILANDAK BARAT;Sampah;2019-02-05;2019-02-05;0;complete;Jakarta Selatan
QL001229077;KELURAHAN CILANDAK BARAT;Sampah;2019-02-05;2019-02-05;0;complete;Jakarta Selatan
QL001229078;KELURAHAN CILANDAK BARAT;Sampah;2019-02-05;2019-02-05;0;complete;Jakarta Selatan
QL001229079;KELURAHAN CILANDAK BARAT;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2019-02-05;2019-02-05;0;complete;Jakarta Selatan
QL001229080;KELURAHAN CILANDAK BARAT;Sampah;2019-02-05;2019-02-05;0;complete;Jakarta Selatan
QL001229081;KELURAHAN CILANDAK BARAT;Sampah;2019-02-05;2019-02-05;0;complete;Jakarta Selatan
QL001229084;KELURAHAN CILANDAK BARAT;Gangguan ketenteraman dan ketertiban;2019-02-05;2019-02-05;0;complete;Jakarta Selatan
QL001229085;KELURAHAN CILANDAK BARAT;Gangguan ketenteraman dan ketertiban;2019-02-05;2019-02-05;0;complete;Jakarta Selatan
QL001229086;KELURAHAN CIPEDAK;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2019-02-05;2019-02-06;1;complete;Jakarta Selatan
QL001229137;KELURAHAN TEBET TIMUR;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229138;KELURAHAN TEBET BARAT;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229139;KELURAHAN TEBET BARAT;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229140;KELURAHAN TEBET BARAT;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229141;KELURAHAN TEBET BARAT;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229142;KELURAHAN TEBET BARAT;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229143;KELURAHAN TEBET BARAT;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229144;KELURAHAN TEBET BARAT;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229145;KELURAHAN TEBET BARAT;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229146;KELURAHAN TEBET TIMUR;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229147;KELURAHAN TEBET TIMUR;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229149;KELURAHAN TEBET TIMUR;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229148;KELURAHAN TEBET TIMUR;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229150;KELURAHAN TEBET TIMUR;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229154;KELURAHAN KALIBATA;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229156;KELURAHAN KALIBATA;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229157;KELURAHAN KALIBATA;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229159;KELURAHAN CIPULIR;Gangguan ketenteraman dan ketertiban;2019-02-06;43517;15;complete;Jakarta Selatan
QL001229187;KELURAHAN PELA MAMPANG;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229189;KELURAHAN PELA MAMPANG;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229191;KELURAHAN PELA MAMPANG;Pohon;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229193;KELURAHAN PELA MAMPANG;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229201;KELURAHAN GUNTUR;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229203;KELURAHAN GROGOL SELATAN;Pelanggaran Perda/Pergub;2019-02-06;2019-02-08;2;complete;Jakarta Selatan
QL001229028;KELURAHAN KARET SEMANGGI;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229030;KELURAHAN KARET SEMANGGI;Jembatan Penyeberangan Orang (JPO) dan/atau halte;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229000;KELURAHAN KARET SEMANGGI;Gangguan ketenteraman dan ketertiban;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001229025;KELURAHAN KARET SEMANGGI;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001228942;KELURAHAN MELAWAI;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001228998;KELURAHAN KARET SEMANGGI;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
QL001228997;KELURAHAN KARET SEMANGGI;Sampah;2019-02-06;2019-02-06;0;complete;Jakarta Selatan
